image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1.jpg,15,15,13,2,2,0.23809523809523808,0.23076923076923078,0.234375,0.4307692307692308,0.0,0.36283185840707965,False,1,0,0,5,2
circuit_1016.jpg,16,15,15,1,0,0.38028169014084506,0.35064935064935066,0.3648648648648649,0.6176470588235294,0.0,0.2894736842105263,False,1,0,0,3,2
circuit_1018.jpg,6,6,6,0,0,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.45454545454545453,0.0,0.3953488372093023,False,1,0,0,3,2
circuit_1074.jpg,28,28,28,0,0,0.6818181818181818,0.2608695652173913,0.3773584905660377,0.7010309278350516,0.2857142857142857,0.489010989010989,False,1,0,0,5,1
circuit_1076.jpg,24,24,24,0,0,0.40425531914893614,0.1792452830188679,0.2483660130718954,0.5842696629213483,0.125,0.5365853658536586,False,1,0,0,5,2
circuit_1077.jpg,7,7,7,0,0,0.75,1.0,0.8571428571428571,0.8461538461538461,1.0,0.2653061224489796,False,1,1,1,2,1
circuit_1079.jpg,23,23,22,1,1,0.46296296296296297,0.36231884057971014,0.4065040650406504,0.6458333333333333,0.08695652173913043,0.4632768361581921,False,1,1,1,6,1
circuit_1087.jpg,9,9,9,0,0,1.0,0.8333333333333334,0.9090909090909091,0.9411764705882353,0.5555555555555556,0.2923076923076923,False,1,1,1,3,2
circuit_1093.jpg,18,19,17,1,2,0.49019607843137253,0.43859649122807015,0.46296296296296297,0.6285714285714287,0.0,0.46511627906976744,False,1,0,1,7,2
circuit_1094.jpg,6,6,6,0,0,0.875,0.6363636363636364,0.7368421052631579,0.8571428571428572,0.16666666666666666,0.21951219512195122,False,1,1,1,4,2
circuit_1097.jpg,12,10,10,2,0,0.18181818181818182,0.26666666666666666,0.21621621621621623,0.5555555555555555,0.1,0.3888888888888889,False,1,0,1,5,2
circuit_1111.jpg,24,24,24,0,0,0.3902439024390244,0.16,0.22695035460992907,0.5714285714285714,0.125,0.5297619047619048,False,1,0,0,4,2
circuit_1121.jpg,7,7,7,0,0,0.45454545454545453,0.625,0.5263157894736842,0.6666666666666667,0.42857142857142855,0.4166666666666667,False,1,1,1,3,2
circuit_1122.jpg,19,19,19,0,0,0.8478260869565217,0.5652173913043478,0.6782608695652174,0.8450704225352113,0.21052631578947367,0.47692307692307695,False,1,0,1,7,2
circuit_1124.jpg,19,19,19,0,0,0.9107142857142857,0.7391304347826086,0.8159999999999998,0.8732394366197184,0.5263157894736842,0.375,False,1,0,1,5,2
circuit_1127.jpg,8,8,8,0,0,0.625,0.47619047619047616,0.5405405405405405,0.7333333333333333,0.0,0.4642857142857143,False,1,1,1,4,2
circuit_113.jpg,24,24,24,0,0,0.5526315789473685,0.21,0.30434782608695654,0.6666666666666666,0.125,0.379746835443038,False,1,0,0,4,2
circuit_1133.jpg,13,13,13,0,0,0.10256410256410256,0.19047619047619047,0.13333333333333333,0.15384615384615388,0.0,0.4520547945205479,False,0,0,0,3,1
circuit_1134.jpg,15,14,14,1,0,0.11428571428571428,0.25,0.1568627450980392,0.19047619047619047,0.0,0.43037974683544306,False,0,0,0,3,2
circuit_1135.jpg,6,6,6,0,0,1.0,0.9090909090909091,0.9523809523809523,0.9,0.6666666666666666,0.07692307692307693,False,1,1,1,3,1
circuit_1145.jpg,6,6,6,0,0,1.0,0.875,0.9333333333333333,0.9523809523809523,0.5,0.02564102564102564,False,1,1,1,3,2
circuit_1153.jpg,28,28,28,0,0,0.29310344827586204,0.14782608695652175,0.1965317919075145,0.4901960784313726,0.0,0.4308510638297872,False,0,0,0,7,1
circuit_1162.jpg,18,18,17,1,1,0.39285714285714285,0.3793103448275862,0.3859649122807017,0.5882352941176471,0.0,0.4,False,1,0,1,8,2
circuit_1166.jpg,23,23,23,0,0,0.4691358024691358,0.5507246376811594,0.5066666666666666,0.723404255319149,0.30434782608695654,0.3411764705882353,False,1,1,1,3,1
circuit_1172.jpg,24,23,23,1,0,0.5416666666666666,0.7536231884057971,0.6303030303030303,0.7799999999999999,0.391304347826087,0.43258426966292135,False,1,1,1,4,1
circuit_1183.jpg,6,6,6,0,0,0.4444444444444444,0.23529411764705882,0.30769230769230765,0.45454545454545453,0.0,0.23809523809523808,False,1,0,1,3,1
circuit_1194.jpg,24,24,24,0,0,0.7916666666666666,0.38,0.5135135135135135,0.7826086956521738,0.4166666666666667,0.44642857142857145,False,1,0,0,2,2
