image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,per_component_recall_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1013.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1022.png,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1025.png,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1028.png,14,14,14,0,0,0.43529411764705883,0.9024390243902439,0.5873015873015872,0.7407407407407407,0.2857142857142857,0.6428571428571429,0.3333333333333333,False,1,0,0,3,2
circuit_1045.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1048.png,24,24,24,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,True,1,1,1,2,1
circuit_1052.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,True,1,1,1,2,2
circuit_1059.png,14,14,13,1,1,0.3717948717948718,0.6444444444444445,0.47154471544715454,0.6296296296296297,0.0,0.0,0.27956989247311825,False,1,0,0,3,2
circuit_1080.png,16,16,16,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.25396825396825395,True,1,1,1,2,0
circuit_1095.png,19,19,19,0,0,1.0,0.8260869565217391,0.9047619047619047,0.9444444444444444,0.5789473684210527,0.5789473684210527,0.10077519379844961,False,1,0,1,3,2
circuit_1103.png,5,5,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,True,1,1,1,2,1
circuit_115.png,10,10,10,0,0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8421052631578947,0.6,0.6,0.15492957746478872,False,1,1,1,3,1
circuit_1150.png,8,7,7,1,0,0.7857142857142857,1.0,0.88,0.962962962962963,0.5714285714285714,1.0,0.11538461538461539,False,1,1,1,2,2
circuit_1156.png,19,19,19,0,0,0.9272727272727272,0.7391304347826086,0.8225806451612903,0.8888888888888888,0.3157894736842105,0.3157894736842105,0.24615384615384617,False,1,0,1,4,2
circuit_1175.png,29,30,29,0,1,0.9518072289156626,0.9404761904761905,0.9461077844311376,0.9661016949152542,0.8,0.8,0.3611111111111111,False,1,1,1,1,1
circuit_118.png,23,23,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,True,1,1,1,2,1
circuit_1182.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,True,1,1,1,2,1
circuit_1184.png,14,14,14,0,0,0.5942028985507246,0.9111111111111111,0.7192982456140351,0.8148148148148148,0.35714285714285715,0.6428571428571429,0.22580645161290322,False,1,0,0,2,2
circuit_1187.png,19,19,19,0,0,0.9298245614035088,0.7681159420289855,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.42105263157894735,0.10077519379844961,False,1,0,1,3,2
circuit_1195.png,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.06896551724137931,True,1,1,1,2,2
circuit_1197.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1207.png,13,13,13,0,0,0.4727272727272727,0.5652173913043478,0.5148514851485148,0.6153846153846154,0.0,0.0,0.26666666666666666,False,1,0,0,4,1
circuit_1222.png,16,15,15,1,0,0.359375,0.35384615384615387,0.35658914728682173,0.619718309859155,0.0,0.13333333333333333,0.4297520661157025,False,1,0,0,3,2
circuit_1234.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.19047619047619047,True,1,1,1,2,2
circuit_1238.png,24,24,23,1,1,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6170212765957447,0.16666666666666666,0.16666666666666666,0.4678362573099415,False,1,0,0,3,2
circuit_1240.png,24,24,24,0,0,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6382978723404256,0.16666666666666666,0.16666666666666666,0.47368421052631576,False,1,0,0,3,2
circuit_1247.png,22,22,22,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.10465116279069768,True,1,1,1,2,0
circuit_1253.png,12,12,12,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1259.png,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,True,1,1,1,2,2
circuit_1264.png,16,15,15,1,0,0.328125,0.3230769230769231,0.3255813953488373,0.5915492957746479,0.0,0.0,0.32231404958677684,False,1,0,1,3,2
circuit_1273.png,23,23,21,2,2,0.8985507246376812,0.8985507246376812,0.8985507246376812,0.8979591836734694,0.6956521739130435,0.6956521739130435,0.2159090909090909,False,1,1,1,2,1
circuit_1275.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_129.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_131.png,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,True,1,1,1,2,2
circuit_132.png,18,19,18,0,1,0.5972222222222222,0.6231884057971014,0.6099290780141844,0.7714285714285715,0.21052631578947367,0.21052631578947367,0.2,False,1,0,1,3,2
circuit_140.png,22,23,20,2,3,0.08695652173913043,0.2318840579710145,0.1264822134387352,0.425531914893617,0.08695652173913043,0.08695652173913043,0.39751552795031053,False,1,1,1,1,1
circuit_142.png,24,23,23,1,0,0.5652173913043478,0.2736842105263158,0.36879432624113473,0.6451612903225806,0.17391304347826086,0.17391304347826086,0.4556213017751479,False,1,0,0,3,2
circuit_147.png,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,True,1,1,1,2,1
circuit_15.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_150.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_154.png,5,5,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_156.png,17,17,17,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,0,1,3,2
circuit_165.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,True,1,1,1,2,2
circuit_171.png,24,23,23,1,0,0.66,0.375,0.4782608695652173,0.7096774193548387,0.2608695652173913,0.2608695652173913,0.44047619047619047,False,1,0,0,3,2
circuit_179.png,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,True,1,0,0,3,2
circuit_181.png,15,15,15,0,0,0.4117647058823529,0.3230769230769231,0.3620689655172413,0.6176470588235294,0.0,0.0,0.1794871794871795,False,1,0,1,3,2
circuit_196.png,5,5,5,0,0,0.375,0.3,0.33333333333333326,0.5555555555555556,0.0,0.0,0.08571428571428572,False,1,1,1,3,1
circuit_20.png,5,5,4,1,1,0.6,0.6,0.6,0.7777777777777778,0.0,0.0,0.029411764705882353,False,1,1,1,2,2
circuit_208.png,19,19,19,0,0,0.9298245614035088,0.7681159420289855,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.42105263157894735,0.2248062015503876,False,1,0,1,3,2
circuit_209.png,13,13,13,0,0,0.4791666666666667,1.0,0.647887323943662,0.7692307692307693,0.3076923076923077,1.0,0.11627906976744186,False,1,0,0,2,1
circuit_21.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_211.png,14,14,14,0,0,0.1274131274131274,0.7333333333333333,0.21710526315789472,0.25925925925925924,0.0,0.42857142857142855,0.4634146341463415,False,1,0,0,2,2
circuit_218.png,16,16,16,0,0,0.8723404255319149,0.9534883720930233,0.9111111111111112,0.9142857142857143,0.6875,0.75,0.296,False,1,1,1,2,0
circuit_220.png,14,13,13,1,0,0.5510204081632653,0.5869565217391305,0.568421052631579,0.6666666666666666,0.0,0.0,0.24731182795698925,False,1,0,0,3,1
circuit_221.png,14,14,14,0,0,0.5942028985507246,0.9111111111111111,0.7192982456140351,0.8148148148148148,0.35714285714285715,0.6428571428571429,0.22580645161290322,False,1,0,0,2,2
circuit_225.png,24,24,24,0,0,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6382978723404256,0.16666666666666666,0.16666666666666666,0.47368421052631576,False,1,0,0,3,2
circuit_249.png,14,14,13,1,1,0.5393258426966292,0.9056603773584906,0.676056338028169,0.8148148148148148,0.07142857142857142,0.5714285714285714,0.13186813186813187,False,1,0,0,2,2
circuit_251.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,0,0,3,1
circuit_255.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.16,True,1,1,1,2,1
circuit_257.png,18,18,18,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,0,1,3,2
circuit_259.png,15,15,4,11,11,0.0196078431372549,0.015384615384615385,0.017241379310344827,0.17647058823529413,0.0,0.0,0.24786324786324787,False,1,0,1,3,2
circuit_264.png,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_270.png,6,6,6,0,0,0.3157894736842105,0.6,0.41379310344827586,0.6363636363636364,0.0,0.3333333333333333,0.17073170731707318,False,1,1,1,2,1
circuit_271.png,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,True,1,1,1,2,1
circuit_278.png,15,15,15,0,0,0.4117647058823529,0.3230769230769231,0.3620689655172413,0.6176470588235294,0.0,0.0,0.24786324786324787,False,1,0,1,3,2
circuit_298.png,24,24,24,0,0,0.38636363636363635,0.17,0.23611111111111113,0.5531914893617021,0.08333333333333333,0.125,0.5260115606936416,False,1,0,0,3,2
circuit_304.png,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.08,True,1,0,1,3,2
circuit_308.png,7,6,6,1,0,0.6666666666666666,1.0,0.8,0.9166666666666666,0.0,1.0,0.2558139534883721,False,1,0,0,2,2
circuit_321.png,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_325.png,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.1935483870967742,True,1,1,1,2,2
