image,matched,n_gt,n_pred,net_f1,nged,per_component_connected_acc,per_component_recall_acc,rep,strict_success,terminal_pair_f1,terminal_pair_precision,terminal_pair_recall,unmatched_gt,unmatched_pred
circuit_1272.jpg,15,15,15,0.7941176470588235,0.3162393162393162,0.0,0.06666666666666667,rep0,False,0.71875,0.6865671641791045,0.7540983606557377,0,0
circuit_136.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_138.jpg,6,6,6,1.0,0.17391304347826086,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_14.jpg,23,23,23,0.9591836734693877,0.2159090909090909,0.6956521739130435,0.6956521739130435,rep0,False,0.927536231884058,0.927536231884058,0.927536231884058,0,0
circuit_153.jpg,14,14,14,0.8518518518518519,0.22580645161290322,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_155.jpg,19,19,19,0.9444444444444444,0.15625,0.3157894736842105,0.5789473684210527,rep0,False,0.8260869565217391,0.8260869565217391,0.8260869565217391,0,0
circuit_170.jpg,10,10,10,1.0,0.3055555555555556,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_178.jpg,6,7,7,0.8461538461538461,0.10869565217391304,0.14285714285714285,0.14285714285714285,rep0,False,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,1
circuit_184.jpg,13,13,13,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_185.jpg,5,5,5,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_187.jpg,13,14,14,0.8148148148148148,0.1935483870967742,0.0,0.5,rep0,False,0.7008547008547009,0.5942028985507246,0.8541666666666666,1,1
circuit_19.jpg,9,9,9,1.0,0.1875,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_193.jpg,19,20,21,0.875,0.3793103448275862,0.3,0.35,rep0,False,0.7547169811320756,0.7894736842105263,0.7228915662650602,1,2
circuit_198.jpg,19,19,19,0.8055555555555556,0.264,0.15789473684210525,0.15789473684210525,rep0,False,0.6494845360824741,0.6237623762376238,0.6774193548387096,0,0
circuit_205.jpg,15,15,15,0.9117647058823528,0.13043478260869565,0.26666666666666666,0.4,rep0,False,0.8484848484848485,0.835820895522388,0.8615384615384616,0,0
circuit_210.jpg,15,15,15,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_215.jpg,15,15,15,0.9705882352941176,0.20689655172413793,0.5333333333333333,0.7333333333333333,rep0,False,0.9538461538461539,0.9538461538461539,0.9538461538461539,0,0
circuit_226.jpg,24,24,24,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_230.jpg,8,8,8,1.0,0.14285714285714285,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_236.jpg,7,7,7,1.0,0.16,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_238.jpg,14,14,14,0.8518518518518519,0.3118279569892473,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_260.jpg,6,6,6,1.0,0.19047619047619047,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_263.jpg,6,6,6,1.0,0.23809523809523808,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_267.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_294.jpg,24,24,24,0.88,0.45251396648044695,0.5,0.5833333333333334,rep0,False,0.8289473684210527,0.7777777777777778,0.8873239436619719,0,0
circuit_297.jpg,23,23,23,0.7959183673469388,0.3448275862068966,0.17391304347826086,0.391304347826087,rep0,False,0.5591397849462365,0.48598130841121495,0.6582278481012658,0,0
circuit_299.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_300.jpg,9,9,9,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_303.jpg,19,19,20,0.918918918918919,0.38345864661654133,0.3157894736842105,0.5789473684210527,rep0,False,0.8260869565217391,0.8260869565217391,0.8260869565217391,0,1
circuit_312.jpg,9,10,9,0.9444444444444444,0.3939393939393939,0.6,0.6,rep0,False,0.8292682926829268,1.0,0.7083333333333334,1,0
circuit_318.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_324.jpg,19,19,19,1.0,0.0625,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_327.jpg,6,6,6,0.7272727272727273,0.21951219512195122,0.0,0.3333333333333333,rep0,False,0.5333333333333333,0.42105263157894735,0.7272727272727273,0,0
circuit_328.jpg,24,24,24,0.8936170212765957,0.12574850299401197,0.625,0.625,rep0,False,0.9029126213592233,0.8773584905660378,0.93,0,0
circuit_333.jpg,10,10,10,0.8421052631578947,0.2676056338028169,0.0,0.4,rep0,False,0.7234042553191489,0.6538461538461539,0.8095238095238095,0,0
circuit_337.jpg,23,23,23,0.6938775510204082,0.3218390804597701,0.17391304347826086,0.34782608695652173,rep0,False,0.5033112582781457,0.4634146341463415,0.5507246376811594,0,0
circuit_344.jpg,14,15,15,0.7647058823529412,0.05263157894736842,0.0,0.13333333333333333,rep0,False,0.582089552238806,0.5652173913043478,0.6,1,1
circuit_35.jpg,10,10,10,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_350.jpg,18,18,18,1.0,0.12698412698412698,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_355.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_356.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_361.jpg,9,9,9,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_372.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_374.jpg,8,8,8,1.0,0.20689655172413793,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_383.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_384.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_386.jpg,10,10,10,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_394.jpg,14,14,14,0.8518518518518519,0.22580645161290322,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_41.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_415.jpg,15,15,17,0.6486486486486486,0.359375,0.0,0.06666666666666667,rep0,False,0.4999999999999999,0.5454545454545454,0.46153846153846156,0,2
circuit_417.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_427.jpg,9,10,10,0.9473684210526315,0.1111111111111111,0.6,0.6,rep0,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1
circuit_437.jpg,13,14,15,0.7647058823529412,0.4260869565217391,0.14285714285714285,0.21428571428571427,rep0,False,0.594059405940594,0.5,0.7317073170731707,1,2
circuit_438.jpg,19,19,19,0.8333333333333334,0.2440944881889764,0.3157894736842105,0.3157894736842105,rep0,False,0.6913580246913581,0.8115942028985508,0.6021505376344086,0,0
circuit_439.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_455.jpg,7,8,7,0.6428571428571429,0.14893617021276595,0.0,0.0,rep0,False,0.45333333333333337,0.4473684210526316,0.4594594594594595,1,0
circuit_468.jpg,14,14,14,0.9259259259259259,0.11827956989247312,0.42857142857142855,1.0,rep0,False,0.8688524590163935,0.7681159420289855,1.0,0,0
circuit_469.jpg,7,7,7,1.0,0.16,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_470.jpg,14,14,14,0.8518518518518519,0.22580645161290322,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_472.jpg,16,16,16,0.8285714285714286,0.11290322580645161,0.4375,0.4375,rep0,False,0.7555555555555555,0.723404255319149,0.7906976744186046,0,0
circuit_481.jpg,9,9,11,0.7894736842105262,0.2777777777777778,0.3333333333333333,0.3333333333333333,rep0,False,0.7619047619047619,0.7619047619047619,0.7619047619047619,0,2
circuit_485.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_492.jpg,23,23,23,0.8163265306122449,0.4157303370786517,0.30434782608695654,0.391304347826087,rep0,False,0.6814814814814814,0.6388888888888888,0.7301587301587301,0,0
circuit_506.jpg,16,16,16,0.9428571428571428,0.328,0.4375,0.875,rep0,False,0.8936170212765957,0.8235294117647058,0.9767441860465116,0,0
circuit_522.jpg,22,22,22,0.8913043478260869,0.39759036144578314,0.5909090909090909,0.7272727272727273,rep0,False,0.8307692307692308,0.75,0.9310344827586207,0,0
circuit_524.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_525.jpg,24,24,24,1.0,0.27710843373493976,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_537.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_538.jpg,21,23,23,0.7142857142857143,0.3793103448275862,0.2608695652173913,0.2608695652173913,rep0,False,0.45454545454545453,0.4117647058823529,0.5072463768115942,2,2
circuit_555.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_560.jpg,18,19,20,0.918918918918919,0.25190839694656486,0.42105263157894735,0.42105263157894735,rep0,False,0.8194444444444444,0.7866666666666666,0.855072463768116,1,2
circuit_563.jpg,15,15,17,0.7567567567567567,0.3709677419354839,0.2,0.26666666666666666,rep0,False,0.6797385620915033,0.5909090909090909,0.8,0,2
circuit_575.jpg,9,10,10,0.6842105263157895,0.3472222222222222,0.2,0.2,rep0,False,0.47368421052631576,0.6,0.391304347826087,1,1
circuit_576.jpg,14,14,15,0.8695652173913043,0.20869565217391303,0.21428571428571427,0.7857142857142857,rep0,False,0.8037383177570094,0.6935483870967742,0.9555555555555556,0,1
circuit_588.jpg,13,13,13,0.6923076923076923,0.20930232558139536,0.15384615384615385,0.23076923076923078,rep0,False,0.5211267605633803,0.3854166666666667,0.8043478260869565,0,0
circuit_591.jpg,7,7,7,1.0,0.08333333333333333,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_595.jpg,14,14,14,0.8518518518518519,0.16129032258064516,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_6.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_606.jpg,22,22,22,0.9166666666666666,0.34911242603550297,0.6818181818181818,0.7272727272727273,rep0,False,0.8857142857142857,0.8493150684931506,0.9253731343283582,0,0
circuit_607.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_61.jpg,10,10,10,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_611.jpg,8,8,8,0.8666666666666667,0.2222222222222222,0.375,1.0,rep0,False,0.8,0.6666666666666666,1.0,0,0
circuit_613.jpg,24,24,24,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_614.jpg,7,7,7,0.9230769230769231,0.17647058823529413,0.5714285714285714,0.5714285714285714,rep0,False,0.9090909090909091,1.0,0.8333333333333334,0,0
circuit_618.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_623.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_645.jpg,8,8,8,0.8666666666666667,0.2727272727272727,0.5,1.0,rep0,False,0.9,0.8181818181818182,1.0,0,0
circuit_649.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_658.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_665.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_678.jpg,19,19,20,0.918918918918919,0.25190839694656486,0.21052631578947367,0.6842105263157895,rep0,False,0.8533333333333333,0.7901234567901234,0.927536231884058,0,1
circuit_689.jpg,15,15,16,0.6478873239436619,0.23333333333333334,0.0,0.0,rep0,False,0.5594405594405595,0.5128205128205128,0.6153846153846154,0,1
circuit_690.jpg,8,8,8,1.0,0.21428571428571427,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_707.jpg,3,4,4,0.625,0.21428571428571427,0.0,0.0,rep0,False,0.4,0.3076923076923077,0.5714285714285714,1,1
circuit_709.jpg,14,14,14,0.8518518518518519,0.22580645161290322,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_720.jpg,18,18,18,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_726.jpg,8,8,8,1.0,0.14814814814814814,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_730.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_733.jpg,7,7,7,1.0,0.16666666666666666,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_743.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_748.jpg,18,18,18,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_750.jpg,19,19,20,0.918918918918919,0.20300751879699247,0.5263157894736842,0.5263157894736842,rep0,False,0.8840579710144928,0.8840579710144928,0.8840579710144928,0,1
circuit_755.jpg,19,19,19,1.0,0.125,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_760.jpg,5,5,5,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_769.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_775.jpg,24,24,24,0.9148936170212766,0.2,0.3333333333333333,0.3333333333333333,rep0,False,0.8225806451612904,0.9622641509433962,0.7183098591549296,0,0
circuit_784.jpg,9,9,9,0.8823529411764706,0.12903225806451613,0.3333333333333333,1.0,rep0,False,0.7916666666666666,0.6551724137931034,1.0,0,0
circuit_795.jpg,9,9,9,1.0,0.16129032258064516,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_808.jpg,22,24,25,0.8541666666666667,0.3684210526315789,0.5,0.5,rep0,False,0.8773584905660378,0.8773584905660378,0.8773584905660378,2,3
circuit_816.jpg,8,8,8,1.0,0.17857142857142858,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_820.jpg,22,22,22,1.0,0.2987012987012987,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_823.jpg,11,11,11,1.0,0.10256410256410256,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_832.jpg,6,6,6,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_833.jpg,6,6,7,0.9166666666666666,0.24444444444444444,0.3333333333333333,1.0,rep0,False,0.8148148148148148,0.6875,1.0,0,1
circuit_835.jpg,22,22,22,0.9662921348314608,0.21019108280254778,0.7272727272727273,0.8636363636363636,rep0,False,0.9548387096774194,0.9367088607594937,0.9736842105263158,0,0
circuit_836.jpg,14,14,14,0.8888888888888888,0.053763440860215055,0.42857142857142855,1.0,rep0,False,0.8205128205128205,0.6956521739130435,1.0,0,0
circuit_856.jpg,18,18,18,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_862.jpg,8,8,8,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_869.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_87.jpg,12,14,14,0.4444444444444444,0.44680851063829785,0.0,0.0,rep0,False,0.2476190476190476,0.21666666666666667,0.28888888888888886,2,2
circuit_884.jpg,14,14,14,1.0,0.2549019607843137,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_885.jpg,6,6,6,1.0,0.19047619047619047,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_886.jpg,24,24,25,0.7572815533980584,0.41081081081081083,0.16666666666666666,0.4166666666666667,rep0,False,0.7225806451612903,0.6666666666666666,0.7887323943661971,0,1
circuit_895.jpg,24,24,24,0.8599999999999999,0.2777777777777778,0.375,0.4583333333333333,rep0,False,0.6714285714285715,0.6811594202898551,0.6619718309859155,0,0
circuit_897.jpg,8,8,9,0.6875,0.36507936507936506,0.25,0.25,rep0,False,0.46153846153846156,0.46153846153846156,0.46153846153846156,0,1
circuit_9.jpg,9,9,9,0.8235294117647058,0.2,0.3333333333333333,0.5555555555555556,rep0,False,0.6875000000000001,0.6111111111111112,0.7857142857142857,0,0
circuit_901.jpg,14,14,14,0.8518518518518519,0.22580645161290322,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_904.jpg,17,18,17,0.9855072463768115,0.017543859649122806,0.3333333333333333,0.3333333333333333,rep0,False,0.9511111111111111,1.0,0.9067796610169492,1,0
circuit_910.jpg,14,14,14,0.8518518518518519,0.24731182795698925,0.42857142857142855,1.0,rep0,False,0.7894736842105263,0.6521739130434783,1.0,0,0
circuit_925.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_926.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_931.jpg,13,14,14,0.7777777777777778,0.16129032258064516,0.07142857142857142,0.5714285714285714,rep0,False,0.7017543859649122,0.5797101449275363,0.8888888888888888,1,1
circuit_932.jpg,17,18,17,0.54320987654321,0.3076923076923077,0.05555555555555555,0.1111111111111111,rep0,False,0.3478260869565218,0.27722772277227725,0.4666666666666667,1,0
circuit_937.jpg,24,24,24,0.96,0.29213483146067415,0.8333333333333334,1.0,rep0,False,0.9594594594594594,0.922077922077922,1.0,0,0
circuit_953.jpg,25,25,25,0.9622641509433962,0.3089005235602094,0.68,0.68,rep0,False,0.896551724137931,1.0,0.8125,0,0
circuit_957.jpg,24,24,24,0.8510638297872339,0.3413173652694611,0.5416666666666666,0.5416666666666666,rep0,False,0.8640776699029127,0.839622641509434,0.89,0,0
circuit_961.jpg,23,24,23,0.795698924731183,0.4303030303030303,0.16666666666666666,0.16666666666666666,rep0,False,0.6871794871794872,0.7052631578947368,0.67,1,0
circuit_963.jpg,14,14,15,0.676470588235294,0.36666666666666664,0.07142857142857142,0.21428571428571427,rep0,False,0.5116279069767442,0.4888888888888889,0.5365853658536586,0,1
circuit_968.jpg,22,22,22,0.8333333333333334,0.35294117647058826,0.5,0.5454545454545454,rep0,False,0.676470588235294,0.6666666666666666,0.6865671641791045,0,0
circuit_972.jpg,23,24,24,0.8936170212765957,0.30538922155688625,0.4166666666666667,0.4166666666666667,rep0,False,0.7619047619047619,0.7692307692307693,0.7547169811320755,1,1
circuit_975.jpg,24,24,24,1.0,0.2891566265060241,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_979.jpg,24,24,24,1.0,0.25301204819277107,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_980.jpg,15,15,17,0.6111111111111113,0.25210084033613445,0.0,0.0,rep0,False,0.375,0.2972972972972973,0.5076923076923077,0,2
circuit_986.jpg,8,8,8,1.0,0.1724137931034483,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_992.jpg,7,7,7,1.0,0.0,1.0,1.0,rep0,True,1.0,1.0,1.0,0,0
circuit_995.jpg,18,18,18,0.7058823529411765,0.15254237288135594,0.05555555555555555,0.16666666666666666,rep0,False,0.5894736842105264,0.49122807017543857,0.7368421052631579,0,0
