image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1.jpg,15,15,13,2,2,0.23809523809523808,0.23076923076923078,0.234375,0.4307692307692308,0.0,0.2743362831858407,False,1,0,0,4,2
circuit_1016.jpg,16,15,15,1,0,0.38028169014084506,0.35064935064935066,0.3648648648648649,0.608695652173913,0.0,0.22413793103448276,False,1,0,0,5,2
circuit_1018.jpg,6,6,6,0,0,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.45454545454545453,0.0,0.2558139534883721,False,1,0,0,3,2
circuit_1074.jpg,28,28,28,0,0,0.6956521739130435,0.2782608695652174,0.3975155279503106,0.707070707070707,0.2857142857142857,0.3695652173913043,False,1,0,0,5,1
circuit_1076.jpg,24,24,0,24,24,0.0,0.0,0.0,0.0,0.0,0.38181818181818183,False,1,0,0,6,2
circuit_1077.jpg,7,7,7,0,0,0.75,1.0,0.8571428571428571,0.8461538461538461,1.0,0.10204081632653061,False,1,1,1,2,1
circuit_1079.jpg,23,23,22,1,1,0.5,0.2463768115942029,0.3300970873786408,0.5833333333333334,0.043478260869565216,0.3791208791208791,False,1,1,1,5,1
circuit_1087.jpg,9,9,9,0,0,0.6923076923076923,0.5,0.5806451612903226,0.7058823529411765,0.3333333333333333,0.15151515151515152,False,1,0,1,4,2
circuit_1093.jpg,18,19,18,0,1,0.5576923076923077,0.5087719298245614,0.5321100917431193,0.6857142857142857,0.0,0.3046875,False,1,0,1,6,2
circuit_1094.jpg,6,6,6,0,0,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.7999999999999999,0.0,0.05,False,1,1,1,5,2
circuit_1097.jpg,11,10,10,1,0,0.2631578947368421,0.3333333333333333,0.29411764705882354,0.6111111111111113,0.1,0.2535211267605634,False,1,0,1,4,2
