image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1.jpg,15,15,13,2,2,0.18,0.13846153846153847,0.15652173913043477,0.36065573770491804,0.0,0.24528301886792453,False,1,0,0,6,2
circuit_1016.jpg,16,15,15,1,0,0.24528301886792453,0.16883116883116883,0.2,0.41269841269841273,0.0,0.21296296296296297,False,1,0,0,6,2
circuit_1018.jpg,6,6,6,0,0,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.5714285714285713,0.0,0.25,False,1,1,1,4,2
circuit_1074.jpg,28,28,28,0,0,0.2413793103448276,0.06086956521739131,0.09722222222222222,0.39080459770114945,0.0,0.40119760479041916,False,1,0,0,8,1
circuit_1076.jpg,24,24,24,0,0,0.2692307692307692,0.0660377358490566,0.10606060606060605,0.43373493975903615,0.0,0.45454545454545453,False,1,0,1,11,2
circuit_1077.jpg,7,7,7,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.19047619047619047,False,1,0,1,4,1
circuit_1079.jpg,23,23,22,1,1,0.2597402597402597,0.2898550724637681,0.27397260273972596,0.42857142857142855,0.0,0.36942675159235666,False,1,1,1,6,1
circuit_1087.jpg,9,9,9,0,0,0.5294117647058824,0.5,0.5142857142857143,0.7272727272727272,0.1111111111111111,0.03225806451612903,False,1,0,1,5,2
circuit_1093.jpg,18,19,17,1,2,0.21428571428571427,0.05263157894736842,0.08450704225352114,0.33962264150943394,0.0,0.2523364485981308,False,1,0,1,7,2
circuit_1094.jpg,6,6,6,0,0,0.6,0.5454545454545454,0.5714285714285713,0.761904761904762,0.0,0.05,False,1,1,1,4,2
circuit_1097.jpg,12,10,10,2,0,0.041666666666666664,0.06666666666666667,0.05128205128205127,0.36363636363636365,0.0,0.22388059701492538,False,1,0,1,5,2
circuit_1111.jpg,24,24,24,0,0,0.23529411764705882,0.04,0.06837606837606838,0.3116883116883116,0.0,0.3691275167785235,False,1,0,0,12,2
circuit_1121.jpg,7,7,7,0,0,0.36363636363636365,0.5,0.4210526315789474,0.6666666666666667,0.2857142857142857,0.14893617021276595,False,1,1,1,3,2
circuit_1122.jpg,19,19,19,0,0,0.08333333333333333,0.014492753623188406,0.02469135802469136,0.2857142857142857,0.0,0.36283185840707965,False,1,0,1,8,2
circuit_1124.jpg,19,19,19,0,0,0.42857142857142855,0.08695652173913043,0.14457831325301204,0.4363636363636364,0.0,0.2727272727272727,False,1,0,1,7,2
circuit_1127.jpg,8,8,8,0,0,0.8,0.7619047619047619,0.7804878048780488,0.8666666666666667,0.375,0.07407407407407407,False,1,1,1,4,2
circuit_113.jpg,24,24,24,0,0,0.3333333333333333,0.08,0.12903225806451613,0.4444444444444445,0.0,0.4025974025974026,False,1,0,1,8,2
circuit_1133.jpg,13,13,13,0,0,0.14166666666666666,0.40476190476190477,0.2098765432098765,0.2380952380952381,0.0,0.4492753623188406,False,0,0,0,3,1
circuit_1134.jpg,15,14,14,1,0,0.09473684210526316,0.375,0.15126050420168066,0.2127659574468085,0.0,0.4533333333333333,False,0,0,0,3,2
circuit_1135.jpg,6,6,6,0,0,0.6666666666666666,0.5454545454545454,0.6,0.8571428571428572,0.16666666666666666,0.05,False,1,1,1,3,1
circuit_1145.jpg,6,6,6,0,0,0.6666666666666666,0.5,0.5714285714285715,0.761904761904762,0.0,0.1282051282051282,False,1,1,1,4,2
circuit_1153.jpg,28,28,28,0,0,0.2549019607843137,0.11304347826086956,0.15662650602409636,0.4554455445544554,0.0,0.39226519337016574,False,1,1,1,8,1
circuit_1162.jpg,18,18,17,1,1,0.0,0.0,0.0,0.2916666666666667,0.0,0.23,False,1,0,1,9,2
circuit_1166.jpg,23,23,23,0,0,0.28,0.30434782608695654,0.2916666666666667,0.48192771084337355,0.0,0.432258064516129,False,1,1,1,7,1
circuit_1172.jpg,24,23,23,1,0,0.2111111111111111,0.2753623188405797,0.23899371069182387,0.43181818181818177,0.0,0.4720496894409938,False,1,1,1,6,1
circuit_1183.jpg,6,6,6,0,0,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.5,0.0,0.23076923076923078,False,1,0,1,5,1
circuit_1194.jpg,24,24,24,0,0,0.0625,0.01,0.01724137931034483,0.30769230769230765,0.0,0.37748344370860926,False,1,0,1,11,2
circuit_1201.jpg,23,22,22,1,0,0.35714285714285715,0.18292682926829268,0.24193548387096775,0.425,0.0,0.3422818791946309,False,1,1,1,6,1
circuit_1202.jpg,7,7,7,0,0,0.42857142857142855,0.11538461538461539,0.18181818181818182,0.4761904761904762,0.0,0.21951219512195122,False,1,1,1,5,2
circuit_1203.jpg,7,7,7,0,0,0.4,0.11764705882352941,0.1818181818181818,0.4999999999999999,0.0,0.2916666666666667,False,1,0,1,5,1
circuit_1204.jpg,7,7,7,0,0,0.625,0.3125,0.4166666666666667,0.64,0.0,0.16666666666666666,False,1,0,0,4,2
circuit_1205.jpg,6,6,6,0,0,0.5,0.09090909090909091,0.15384615384615385,0.5882352941176471,0.0,0.16666666666666666,False,1,0,1,4,2
circuit_1209.jpg,14,14,14,0,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2564102564102564,0.0,0.3424657534246575,False,1,1,1,5,2
circuit_1233.jpg,15,15,14,1,1,0.15384615384615385,0.06153846153846154,0.08791208791208792,0.3214285714285714,0.0,0.25742574257425743,False,1,0,0,3,2
