image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1.jpg,15,15,13,2,2,0.1896551724137931,0.16923076923076924,0.17886178861788618,0.4307692307692308,0.0,0.25663716814159293,False,1,0,0,4,2
circuit_1016.jpg,16,15,15,1,0,0.38028169014084506,0.35064935064935066,0.3648648648648649,0.6176470588235294,0.0,0.18421052631578946,False,1,0,0,3,2
circuit_1018.jpg,6,6,6,0,0,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.45454545454545453,0.0,0.2558139534883721,False,1,0,0,3,2
circuit_1074.jpg,28,28,28,0,0,0.6976744186046512,0.2608695652173913,0.379746835443038,0.6868686868686867,0.25,0.32972972972972975,False,1,0,1,6,1
circuit_1076.jpg,24,24,24,0,0,0.4166666666666667,0.18867924528301888,0.25974025974025977,0.5934065934065934,0.125,0.41317365269461076,False,1,0,0,5,2
circuit_1077.jpg,7,7,7,0,0,0.75,1.0,0.8571428571428571,0.8461538461538461,1.0,0.10204081632653061,False,1,1,1,2,1
circuit_1079.jpg,23,23,22,1,1,0.46296296296296297,0.36231884057971014,0.4065040650406504,0.6458333333333333,0.08695652173913043,0.4180790960451977,False,1,1,1,4,1
circuit_1087.jpg,9,9,9,0,0,1.0,0.8333333333333334,0.9090909090909091,0.9411764705882353,0.5555555555555556,0.046153846153846156,False,1,1,1,3,2
circuit_1093.jpg,18,19,17,1,2,0.6590909090909091,0.5087719298245614,0.5742574257425743,0.6857142857142857,0.05263157894736842,0.29457364341085274,False,1,0,1,5,2
circuit_1094.jpg,6,6,6,0,0,0.875,0.6363636363636364,0.7368421052631579,0.8571428571428572,0.16666666666666666,0.024390243902439025,False,1,1,1,4,2
circuit_1097.jpg,12,10,10,2,0,0.18181818181818182,0.26666666666666666,0.21621621621621623,0.5555555555555555,0.1,0.1388888888888889,False,1,0,1,5,2
circuit_1111.jpg,24,24,24,0,0,0.3902439024390244,0.16,0.22695035460992907,0.5714285714285714,0.125,0.38095238095238093,False,1,0,0,4,2
