image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,per_component_recall_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1.jpg,15,15,13,2,2,0.47619047619047616,0.46153846153846156,0.46875,0.6470588235294118,0.0,0.0,0.3103448275862069,False,1,0,0,2,2
circuit_1016.jpg,16,15,15,1,0,0.5238095238095238,0.42857142857142855,0.4714285714285715,0.676056338028169,0.0,0.0,0.36134453781512604,False,1,0,1,2,2
circuit_1018.jpg,6,6,6,0,0,0.7272727272727273,0.5333333333333333,0.6153846153846153,0.7272727272727273,0.16666666666666666,0.16666666666666666,0.21951219512195122,False,1,1,1,2,2
circuit_1074.jpg,28,28,28,0,0,0.5454545454545454,0.2608695652173913,0.3529411764705882,0.6296296296296297,0.07142857142857142,0.07142857142857142,0.4564102564102564,False,1,0,0,2,1
circuit_1076.jpg,24,24,24,0,0,0.43478260869565216,0.18867924528301888,0.26315789473684215,0.5531914893617021,0.08333333333333333,0.08333333333333333,0.4502923976608187,False,1,0,0,3,2
circuit_1077.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.16,True,1,1,1,2,1
circuit_1079.jpg,23,23,22,1,1,0.7872340425531915,0.5362318840579711,0.6379310344827587,0.8163265306122449,0.17391304347826086,0.17391304347826086,0.43575418994413406,False,1,1,1,4,1
circuit_1087.jpg,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1093.jpg,18,19,17,1,2,0.6896551724137931,0.7017543859649122,0.6956521739130435,0.7714285714285715,0.15789473684210525,0.15789473684210525,0.3333333333333333,False,1,0,1,3,2
circuit_1094.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,True,1,1,1,2,2
circuit_1097.jpg,12,10,10,2,0,0.5357142857142857,1.0,0.6976744186046512,0.9047619047619047,0.4,1.0,0.375,False,1,0,1,3,2
circuit_1111.jpg,24,24,24,0,0,0.32608695652173914,0.15,0.2054794520547945,0.5319148936170213,0.08333333333333333,0.125,0.5232558139534884,False,1,0,0,3,2
circuit_1121.jpg,7,7,7,0,0,0.5,0.75,0.6,0.7692307692307693,0.2857142857142857,0.5714285714285714,0.4117647058823529,False,1,1,1,2,2
circuit_1122.jpg,19,19,19,0,0,0.9298245614035088,0.7681159420289855,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.42105263157894735,0.2558139534883721,False,1,0,1,3,2
circuit_1124.jpg,19,19,19,0,0,1.0,0.8260869565217391,0.9047619047619047,0.9444444444444444,0.5789473684210527,0.5789473684210527,0.3178294573643411,False,1,0,1,3,2
circuit_1127.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_113.jpg,24,24,24,0,0,0.6521739130434783,0.3,0.410958904109589,0.6595744680851063,0.16666666666666666,0.25,0.5348837209302325,False,1,0,0,3,2
circuit_1133.jpg,13,13,13,0,0,0.7,1.0,0.8235294117647058,0.8846153846153846,0.46153846153846156,1.0,0.056179775280898875,False,1,0,0,2,1
circuit_1134.jpg,15,14,14,1,0,0.13803680981595093,0.9375,0.24064171122994654,0.35714285714285715,0.0,0.7142857142857143,0.39285714285714285,False,1,1,1,3,2
circuit_1135.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1145.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1153.jpg,28,28,28,0,0,0.9454545454545454,0.45217391304347826,0.611764705882353,0.7962962962962963,0.5,0.5,0.4153846153846154,False,1,0,0,2,1
circuit_1162.jpg,18,18,17,1,1,0.9137931034482759,0.9137931034482759,0.9137931034482759,0.9705882352941176,0.6666666666666666,0.6666666666666666,0.040983606557377046,False,1,0,1,3,2
circuit_1166.jpg,23,23,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.3068181818181818,True,1,1,1,2,1
circuit_1172.jpg,24,23,23,1,0,0.4854368932038835,0.7246376811594203,0.5813953488372093,0.7524752475247524,0.13043478260869565,0.34782608695652173,0.4022346368715084,False,1,1,1,4,1
circuit_1183.jpg,6,6,6,0,0,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.6363636363636364,0.0,0.0,0.21951219512195122,False,1,1,1,2,1
circuit_1194.jpg,24,24,24,0,0,0.6739130434782609,0.31,0.4246575342465754,0.7021276595744681,0.2916666666666667,0.375,0.5232558139534884,False,1,0,0,3,2
circuit_1201.jpg,23,22,22,1,0,0.7794117647058824,0.6463414634146342,0.7066666666666667,0.8817204301075269,0.5454545454545454,0.5454545454545454,0.32926829268292684,False,1,1,1,1,1
circuit_1202.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1203.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1204.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1205.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.19047619047619047,True,1,1,1,2,2
circuit_1209.jpg,14,14,14,0,0,0.41284403669724773,1.0,0.5844155844155845,0.6296296296296297,0.0,1.0,0.29545454545454547,False,1,0,0,2,2
circuit_1233.jpg,15,15,14,1,1,0.5714285714285714,0.5538461538461539,0.5625,0.735294117647059,0.06666666666666667,0.06666666666666667,0.3130434782608696,False,1,0,1,3,2
circuit_1239.jpg,9,9,8,1,1,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8823529411764706,0.3333333333333333,0.3333333333333333,0.0,False,1,1,1,2,2
circuit_1241.jpg,20,20,20,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.2948717948717949,True,1,1,1,2,0
circuit_1243.jpg,24,24,24,0,0,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6382978723404256,0.16666666666666666,0.16666666666666666,0.38011695906432746,False,1,0,0,3,2
circuit_1244.jpg,25,24,22,3,2,0.3541666666666667,0.17,0.22972972972972977,0.5416666666666667,0.041666666666666664,0.041666666666666664,0.5681818181818182,False,1,0,0,3,2
circuit_125.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,0,1,3,2
circuit_1252.jpg,24,23,21,3,2,0.7301587301587301,0.6666666666666666,0.696969696969697,0.8282828282828283,0.30434782608695654,0.30434782608695654,0.4222222222222222,False,1,1,1,3,1
circuit_1256.jpg,19,18,18,1,0,0.21686746987951808,0.5142857142857142,0.3050847457627119,0.47222222222222227,0.0,0.0,0.3467741935483871,False,1,0,0,4,2
circuit_1258.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,True,1,1,1,2,2
circuit_1262.jpg,7,7,6,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5384615384615384,0.0,0.0,0.1,False,1,1,1,2,2
circuit_1268.jpg,14,14,13,1,1,0.11594202898550725,0.7111111111111111,0.19937694704049846,0.2962962962962963,0.0,0.21428571428571427,0.39759036144578314,False,1,0,1,5,2
circuit_1272.jpg,15,15,13,2,2,0.6470588235294118,0.5409836065573771,0.5892857142857144,0.735294117647059,0.0,0.06666666666666667,0.3389830508474576,False,1,0,1,3,2
circuit_136.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,True,1,1,1,2,1
circuit_138.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.34782608695652173,True,1,1,1,2,1
circuit_14.jpg,23,23,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.3068181818181818,True,1,1,1,2,1
circuit_153.jpg,14,14,14,0,0,0.6521739130434783,1.0,0.7894736842105263,0.8518518518518519,0.42857142857142855,1.0,0.16129032258064516,False,1,0,0,2,2
circuit_155.jpg,19,19,19,0,0,0.9298245614035088,0.7681159420289855,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.42105263157894735,0.2558139534883721,False,1,0,1,3,2
circuit_170.jpg,10,10,10,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,True,1,1,1,2,2
circuit_178.jpg,7,7,5,2,2,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6923076923076923,0.0,0.0,0.1956521739130435,False,1,1,1,2,2
circuit_184.jpg,13,13,13,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.13953488372093023,True,1,0,0,2,2
circuit_185.jpg,5,5,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,True,1,1,1,2,1
