image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,per_component_recall_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1013.jpg,7,6,6,1,0,0.9166666666666666,1.0,0.9565217391304348,0.88,1.0,1.0,0.2765957446808511,False,1,0,1,3,1
circuit_1022.jpg,10,8,8,2,0,0.9230769230769231,1.0,0.9600000000000001,0.8823529411764706,1.0,1.0,0.3548387096774194,False,1,0,0,3,2
circuit_1025.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1028.jpg,14,14,14,0,0,0.43529411764705883,0.9024390243902439,0.5873015873015872,0.7407407407407407,0.2857142857142857,0.6428571428571429,0.3333333333333333,False,1,0,0,3,2
circuit_1045.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1048.jpg,24,24,24,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.24444444444444444,True,1,1,1,2,1
circuit_1052.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,True,1,1,1,2,2
circuit_1059.jpg,15,14,14,1,0,0.41379310344827586,0.8,0.5454545454545454,0.6785714285714286,0.0,0.35714285714285715,0.3229166666666667,False,1,0,0,3,2
circuit_1080.jpg,17,16,16,1,0,0.8269230769230769,1.0,0.9052631578947368,0.958904109589041,0.5625,1.0,0.26153846153846155,False,1,1,1,2,0
circuit_1095.jpg,19,19,19,0,0,1.0,0.8260869565217391,0.9047619047619047,0.9444444444444444,0.5789473684210527,0.5789473684210527,0.10077519379844961,False,1,0,1,3,2
circuit_1103.jpg,6,5,5,1,0,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,1.0,1.0,0.3170731707317073,False,1,0,0,3,1
circuit_115.jpg,10,10,10,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1150.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1156.jpg,19,19,19,0,0,0.9272727272727272,0.7391304347826086,0.8225806451612903,0.8888888888888888,0.3157894736842105,0.3157894736842105,0.24615384615384617,False,1,0,1,4,2
circuit_1175.jpg,29,30,29,0,1,0.9518072289156626,0.9404761904761905,0.9461077844311376,0.9661016949152542,0.8,0.8,0.3611111111111111,False,1,1,1,1,1
circuit_118.jpg,23,23,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,True,1,1,1,2,1
circuit_1182.jpg,7,6,6,1,0,0.8461538461538461,1.0,0.9166666666666666,0.9166666666666666,0.6666666666666666,1.0,0.17391304347826086,False,1,1,1,4,1
circuit_1184.jpg,14,14,4,10,10,0.043478260869565216,0.06666666666666667,0.052631578947368425,0.25925925925925924,0.0,0.0,0.2903225806451613,False,1,0,0,2,2
circuit_1187.jpg,19,19,19,0,0,0.9298245614035088,0.7681159420289855,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.42105263157894735,0.10077519379844961,False,1,0,1,3,2
circuit_1195.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.06896551724137931,True,1,1,1,2,2
circuit_1197.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1207.jpg,13,13,13,0,0,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.8076923076923077,0.46153846153846156,0.46153846153846156,0.2967032967032967,False,1,1,1,2,1
circuit_1222.jpg,15,15,12,3,3,0.5882352941176471,0.3076923076923077,0.4040404040404041,0.5882352941176471,0.13333333333333333,0.13333333333333333,0.23333333333333334,False,1,0,0,4,2
circuit_1234.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.19047619047619047,True,1,1,1,2,2
circuit_1238.jpg,24,24,23,1,1,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6170212765957447,0.16666666666666666,0.16666666666666666,0.4678362573099415,False,1,0,0,3,2
circuit_1240.jpg,24,24,24,0,0,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6382978723404256,0.16666666666666666,0.16666666666666666,0.47368421052631576,False,1,0,0,3,2
circuit_1247.jpg,22,22,22,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.10465116279069768,True,1,1,1,2,0
circuit_1253.jpg,12,12,12,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1259.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,True,1,1,1,2,2
circuit_1264.jpg,16,15,15,1,0,0.328125,0.3230769230769231,0.3255813953488373,0.5915492957746479,0.0,0.0,0.32231404958677684,False,1,0,1,3,2
circuit_1273.jpg,23,23,22,1,1,0.7971014492753623,0.7971014492753623,0.7971014492753623,0.8979591836734694,0.6086956521739131,0.6086956521739131,0.25,False,1,1,1,2,1
circuit_1275.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_129.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
